sep=,
Steam Sales data for Jason Rohrer: 2014-02-27 - 2014-03-30

Date, Bundle(ID#),Bundle Name,Product(ID#),Product Name,Type,Game,Platform,Country Code,Country,Region,Gross Units Sold,Chargeback/Returns,Net Units Sold,Base Price,Sale Price,Currency,Gross Steam Sales (USD),Chargeback/Returns (USD),VAT/Tax (USD),Net Steam Sales (USD),Tag
2014-03-26,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,CO,Colombia,Latin America,1,0,1,15.99,15.99,USD,15.9900,0.0000,0.0000,15.9900,""
2014-03-26,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,GB,United Kingdom,Western Europe,2,0,2,12.49,12.49,GBP,41.3900,0.0000,-5.4016,35.9884,""
2014-03-26,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,US,United States,North America,3,0,3,15.99,15.99,USD,47.9700,0.0000,0.0000,47.9700,""
2014-03-27,-1,Direct Package Sale,8181,"Inside a Star Filled Sky",Steam,"Inside a Star-filled Sky ",Windows,AU,Australia,Oceania,1,0,1,7.99,7.99,USD,7.9900,0.0000,0.0000,7.9900,""
2014-03-27,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CH,Switzerland,Western Europe,2,0,2,14.99,14.99,EUR,41.2200,0.0000,0.0000,41.2200,""
2014-03-27,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,FR,France,Western Europe,1,0,1,14.99,14.99,EUR,20.6600,0.0000,-2.7014,17.9586,""
2014-03-27,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,GB,United Kingdom,Western Europe,2,0,2,12.49,12.49,GBP,41.5000,0.0000,-5.4160,36.0840,""
2014-03-27,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,IE,Ireland,Western Europe,1,0,1,14.99,14.99,EUR,20.6400,0.0000,-2.6988,17.9412,""
2014-03-27,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,RU,Russian Federation,Russian Territories,1,0,1,349.00,349.00,RUB,9.8300,0.0000,0.0000,9.8300,""
2014-03-27,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,SE,Sweden,Western Europe,1,0,1,14.99,14.99,EUR,20.6600,0.0000,-2.7014,17.9586,""
2014-03-27,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,US,United States,North America,6,0,6,15.99,15.99,USD,95.9400,0.0000,0.0000,95.9400,""
2014-03-27,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,US,United States,North America,1,0,1,15.99,15.99,USD,15.9900,0.0000,0.0000,15.9900,""
2014-03-28,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,BE,Belgium,Western Europe,1,0,1,14.99,14.99,EUR,20.6400,0.0000,-2.6988,17.9412,""
2014-03-28,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CA,Canada,North America,1,0,1,15.99,15.99,USD,15.9900,0.0000,0.0000,15.9900,""
2014-03-28,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,GB,United Kingdom,Western Europe,5,0,5,12.49,12.49,GBP,103.6300,0.0000,-13.5242,90.1058,""
2014-03-28,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,IL,Israel,Middle East,1,0,1,15.99,15.99,USD,15.9900,0.0000,0.0000,15.9900,""
2014-03-28,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,NL,Netherlands,Western Europe,1,0,1,14.99,14.99,EUR,20.6100,0.0000,-2.6948,17.9152,""
2014-03-28,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,US,United States,North America,12,0,12,15.99,15.99,USD,193.4000,0.0000,-1.5200,191.8800,""
2014-03-28,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,SG,Singapore,South East Asia,1,0,1,15.99,15.99,USD,15.9900,0.0000,0.0000,15.9900,""
2014-03-28,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,AU,Australia,Oceania,1,0,1,15.99,15.99,USD,15.9900,0.0000,0.0000,15.9900,""
2014-03-28,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,US,United States,North America,1,0,1,15.99,15.99,USD,15.9900,0.0000,0.0000,15.9900,""
2014-03-29,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CA,Canada,North America,1,0,1,15.99,15.99,USD,15.9900,0.0000,0.0000,15.9900,""
2014-03-29,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,DE,Germany,Western Europe,1,0,1,14.99,14.99,EUR,20.6400,0.0000,-2.6988,17.9412,""
2014-03-29,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,GB,United Kingdom,Western Europe,3,0,3,12.49,12.49,GBP,62.1900,0.0000,-8.1161,54.0739,""
2014-03-29,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,SE,Sweden,Western Europe,2,0,2,14.99,14.99,EUR,41.2733,0.0000,-5.3967,35.8766,""
2014-03-29,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,US,United States,North America,8,0,8,15.99,15.99,USD,127.9200,0.0000,0.0000,127.9200,""
2014-03-29,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,US,United States,North America,1,0,1,15.99,15.99,USD,15.9900,0.0000,0.0000,15.9900,""
2014-03-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,AU,Australia,Oceania,1,0,1,15.99,15.99,USD,15.9900,0.0000,0.0000,15.9900,""
2014-03-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,DE,Germany,Western Europe,1,0,1,14.99,14.99,EUR,20.6600,0.0000,-2.7014,17.9586,""
2014-03-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,GB,United Kingdom,Western Europe,2,0,2,12.49,12.49,GBP,41.4982,0.0000,-5.4157,36.0825,""
2014-03-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,HU,Hungary,Eastern Europe,1,0,1,14.99,14.99,EUR,20.6400,0.0000,-2.6988,17.9412,""
2014-03-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,RU,Russian Federation,Russian Territories,1,0,1,349.00,349.00,RUB,9.7787,0.0000,0.0000,9.7787,""
2014-03-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,SE,Sweden,Western Europe,1,0,1,14.99,14.99,EUR,20.6100,0.0000,-2.6948,17.9152,""
2014-03-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,US,United States,North America,13,0,13,15.99,15.99,USD,210.9100,0.0000,-3.0400,207.8700,""
2014-03-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,GB,United Kingdom,Western Europe,3,0,3,12.49,12.49,GBP,62.1856,0.0000,-8.1155,54.0701,""
2014-03-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,US,United States,North America,4,0,4,15.99,15.99,USD,63.9600,0.0000,0.0000,63.9600,""
2014-03-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,GB,United Kingdom,Western Europe,1,0,1,12.49,12.49,GBP,20.7000,0.0000,-2.7014,17.9986,""
