date,state,death,deathDelta
20200430,NE,68,13
20200501,NE,70,2
20200502,NE,73,3
20200503,NE,76,3
20200504,NE,78,2
20200505,NE,78,0
20200506,NE,82,4
20200507,NE,86,4
20200508,NE,90,4
20200509,NE,92,2
20200510,NE,96,4
20200511,NE,98,2
20200512,NE,100,2
20200513,NE,103,3
20200514,NE,107,4
20200515,NE,113,6
20200516,NE,119,6
20200517,NE,123,4
20200518,NE,123,0
20200519,NE,125,2
20200520,NE,132,7
20200521,NE,138,6
20200522,NE,143,5
20200523,NE,147,4
20200524,NE,147,0
20200525,NE,150,3
20200526,NE,150,0
20200527,NE,153,3
20200528,NE,163,10
20200529,NE,164,1
20200530,NE,170,6
20200531,NE,170,0
20200601,NE,170,0
20200602,NE,178,8
20200603,NE,181,3
20200604,NE,187,6
20200605,NE,186,-1
20200606,NE,186,0
20200607,NE,188,2
20200608,NE,188,0
20200609,NE,188,0
20200610,NE,191,3
20200611,NE,195,4
20200612,NE,212,17
20200613,NE,216,4
20200614,NE,216,0
20200615,NE,216,0
20200616,NE,220,4
20200617,NE,231,11
20200618,NE,234,3
20200619,NE,240,6
20200620,NE,244,4
20200621,NE,244,0
20200622,NE,244,0
20200623,NE,249,5
20200624,NE,256,7
20200625,NE,257,1
20200626,NE,260,3
20200627,NE,266,6
20200628,NE,267,1
20200629,NE,267,0
20200630,NE,269,2
20200701,NE,274,5
20200702,NE,276,2
20200703,NE,282,6
20200704,NE,284,2
20200705,NE,284,0
20200706,NE,284,0
20200707,NE,283,-1
20200708,NE,282,-1
20200709,NE,282,0
20200710,NE,284,2
20200711,NE,286,2
20200712,NE,285,-1
20200713,NE,285,0
20200714,NE,288,3
20200715,NE,286,-2
20200716,NE,291,5
20200717,NE,299,8
20200718,NE,301,2
20200719,NE,301,0
20200720,NE,301,0
20200721,NE,306,5
20200722,NE,310,4
20200723,NE,311,1
20200724,NE,316,5
20200725,NE,316,0
20200726,NE,316,0
20200727,NE,316,0
20200728,NE,317,1
20200729,NE,321,4
20200730,NE,324,3
20200731,NE,328,4
20200801,NE,332,4
20200802,NE,332,0
20200803,NE,332,0
20200804,NE,332,0
20200805,NE,332,0
20200806,NE,335,3
20200304,NH,,-335
20200305,NH,,0
20200306,NH,,0
20200307,NH,,0
20200308,NH,,0
20200309,NH,,0
20200310,NH,,0
20200311,NH,,0
20200312,NH,,0
20200313,NH,,0
20200314,NH,,0
20200315,NH,,0
20200316,NH,,0
20200317,NH,,0
20200318,NH,,0
20200319,NH,,0
20200320,NH,,0
20200321,NH,,0
20200322,NH,,0
20200323,NH,,0
20200324,NH,1,1
20200325,NH,1,0
20200326,NH,1,0
20200327,NH,1,0
20200328,NH,2,1
20200329,NH,2,0
20200330,NH,3,1
20200331,NH,3,0
20200401,NH,4,1
20200402,NH,4,0
20200403,NH,5,1
20200404,NH,7,2
20200405,NH,9,2
20200406,NH,9,0
20200407,NH,9,0
20200408,NH,18,9
20200409,NH,18,0
20200410,NH,21,3
20200411,NH,22,1
20200412,NH,23,1
20200413,NH,23,0
20200414,NH,23,0
20200415,NH,32,9
20200416,NH,32,0
20200417,NH,37,5
20200418,NH,37,0
20200419,NH,38,1
20200420,NH,41,3
20200421,NH,42,1
20200422,NH,42,0
20200423,NH,48,6
20200424,NH,51,3
20200425,NH,53,2
20200426,NH,60,7
20200427,NH,60,0
20200428,NH,60,0
20200429,NH,60,0
20200430,NH,66,6
20200501,NH,72,6
20200502,NH,81,9
20200503,NH,84,3
20200504,NH,86,2
20200505,NH,86,0
20200506,NH,92,6
20200507,NH,111,19
20200508,NH,114,3
20200509,NH,121,7
20200510,NH,131,10
20200511,NH,133,2
20200512,NH,133,0
20200513,NH,142,9
20200514,NH,150,8
20200515,NH,159,9
20200516,NH,159,0
20200517,NH,171,12
20200518,NH,172,1
20200519,NH,172,0
20200520,NH,182,10
20200521,NH,190,8
20200522,NH,199,9
20200523,NH,208,9
20200524,NH,208,0
20200525,NH,209,1
20200526,NH,210,1
20200527,NH,214,4
20200528,NH,223,9
20200529,NH,232,9
20200530,NH,238,6
20200531,NH,242,4
20200601,NH,245,3
20200602,NH,245,0
20200603,NH,256,11
20200604,NH,265,9
20200605,NH,273,8
20200606,NH,283,10
20200607,NH,283,0
20200608,NH,286,3
20200609,NH,286,0
20200610,NH,294,8
20200611,NH,301,7
20200612,NH,308,7
20200613,NH,315,7
20200614,NH,318,3
20200615,NH,320,2
20200616,NH,320,0
20200617,NH,326,6
20200618,NH,330,4
20200619,NH,331,1
20200620,NH,337,6
20200621,NH,339,2
20200622,NH,339,0
20200623,NH,339,0
20200624,NH,343,4
20200625,NH,347,4
20200626,NH,365,18
20200627,NH,365,0
20200628,NH,367,2
20200629,NH,367,0
20200630,NH,367,0
20200701,NH,371,4
20200702,NH,373,2
20200703,NH,375,2
20200704,NH,376,1
20200705,NH,376,0
20200706,NH,381,5
20200707,NH,382,1
20200708,NH,384,2
20200709,NH,386,2
20200710,NH,387,1
20200711,NH,390,3
20200712,NH,391,1
20200713,NH,391,0
20200714,NH,391,0
20200715,NH,392,1
20200716,NH,394,2
20200717,NH,395,1
20200718,NH,395,0
20200719,NH,398,3
20200720,NH,398,0
20200721,NH,398,0
20200722,NH,400,2
20200723,NH,402,2
20200724,NH,405,3
20200725,NH,409,4
20200726,NH,409,0
20200727,NH,409,0
20200728,NH,409,0
20200729,NH,409,0
20200730,NH,411,2
20200731,NH,415,4
20200801,NH,416,1
20200802,NH,416,0
20200803,NH,417,1
20200804,NH,417,0
20200805,NH,418,1
20200806,NH,418,0
20200305,NJ,,-418
20200306,NJ,,0
20200307,NJ,,0
20200308,NJ,,0
20200309,NJ,,0
20200310,NJ,,0
20200311,NJ,1,1
20200312,NJ,1,0
20200313,NJ,1,0
20200314,NJ,1,0
20200315,NJ,2,1
20200316,NJ,2,0
20200317,NJ,3,1
20200318,NJ,5,2
20200319,NJ,9,4
20200320,NJ,11,2
20200321,NJ,16,5
20200322,NJ,20,4
20200323,NJ,27,7
20200324,NJ,44,17
20200325,NJ,62,18
20200326,NJ,81,19
20200327,NJ,108,27
20200328,NJ,140,32
20200329,NJ,161,21
20200330,NJ,198,37
20200331,NJ,267,69
20200401,NJ,355,88
20200402,NJ,537,182
20200403,NJ,646,109
20200404,NJ,846,200
20200405,NJ,917,71
20200406,NJ,1003,86
20200407,NJ,1232,229
20200408,NJ,1504,272
20200409,NJ,1700,196
20200410,NJ,1932,232
20200411,NJ,2183,251
20200412,NJ,2350,167
20200413,NJ,2443,93
20200414,NJ,2805,362
20200415,NJ,3156,351
20200416,NJ,3518,362
20200417,NJ,3840,322
20200418,NJ,4070,230
20200419,NJ,4202,132
20200420,NJ,4377,175
20200421,NJ,4753,376
20200422,NJ,5063,310
20200423,NJ,5368,305
20200424,NJ,5617,249
20200425,NJ,5863,246
20200426,NJ,5938,75
20200427,NJ,6044,106
20200428,NJ,6442,398
20200429,NJ,6770,328
20200430,NJ,7228,458
20200501,NJ,7538,310
20200502,NJ,7742,204
20200503,NJ,7871,129
20200504,NJ,7910,39
20200505,NJ,8244,334
20200506,NJ,8549,305
20200507,NJ,8801,252
20200508,NJ,8952,151
20200509,NJ,9116,164
20200510,NJ,9255,139
20200511,NJ,9310,55
20200512,NJ,9508,198
20200513,NJ,9702,194
20200514,NJ,9946,244
20200515,NJ,10138,192
20200516,NJ,10249,111
20200517,NJ,10356,107
20200518,NJ,10435,79
20200519,NJ,10586,151
20200520,NJ,10747,161
20200521,NJ,10843,96
20200522,NJ,10985,142
20200523,NJ,11081,96
20200524,NJ,11133,52
20200525,NJ,11144,11
20200526,NJ,11191,47
20200527,NJ,11339,148
20200528,NJ,11401,62
20200529,NJ,11531,130
20200530,NJ,11634,103
20200531,NJ,11698,64
20200601,NJ,11721,23
20200602,NJ,11770,49
20200603,NJ,11880,110
20200604,NJ,11970,90
20200605,NJ,12049,79
20200606,NJ,12106,57
20200607,NJ,12176,70
20200608,NJ,12214,38
20200609,NJ,12303,89
20200610,NJ,12377,74
20200611,NJ,12443,66
20200612,NJ,12489,46
20200613,NJ,12589,100
20200614,NJ,12625,36
20200615,NJ,12676,51
20200616,NJ,12727,51
20200617,NJ,12769,42
20200618,NJ,12800,31
20200619,NJ,12835,35
20200620,NJ,12857,22
20200621,NJ,12870,13
20200622,NJ,12895,25
20200623,NJ,12949,54
20200624,NJ,12995,46
20200625,NJ,14872,1877
20200626,NJ,14914,42
20200627,NJ,14948,34
20200628,NJ,14975,27
20200629,NJ,14992,17
20200630,NJ,15035,43
20200701,NJ,15078,43
20200702,NJ,15107,29
20200703,NJ,15164,57
20200704,NJ,15189,25
20200705,NJ,15211,22
20200706,NJ,15229,18
20200707,NJ,15281,52
20200708,NJ,15423,142
20200709,NJ,15448,25
20200710,NJ,15479,31
20200711,NJ,15525,46
20200712,NJ,15541,16
20200713,NJ,15560,19
20200714,NJ,15582,22
20200715,NJ,15607,25
20200716,NJ,15665,58
20200717,NJ,15684,19
20200718,NJ,15699,15
20200719,NJ,15706,7
20200720,NJ,15715,9
20200721,NJ,15737,22
20200722,NJ,15707,-30
20200723,NJ,15730,23
20200724,NJ,15765,35
20200725,NJ,15776,11
20200726,NJ,15787,11
20200727,NJ,15804,17
20200728,NJ,15825,21
20200729,NJ,15798,-27
20200730,NJ,15809,11
20200731,NJ,15819,10
20200801,NJ,15830,11
20200802,NJ,15836,6
20200803,NJ,15846,10
20200804,NJ,15857,11
20200805,NJ,15842,-15
20200806,NJ,15849,7
20200306,NM,,-15849
20200307,NM,,0
20200308,NM,,0
20200309,NM,,0
20200310,NM,,0
20200311,NM,,0
20200312,NM,,0
20200313,NM,,0
20200314,NM,,0
20200315,NM,,0
20200316,NM,,0
20200317,NM,,0
20200318,NM,,0
20200319,NM,,0
20200320,NM,,0
20200321,NM,,0
20200322,NM,,0
20200323,NM,,0
20200324,NM,,0
20200325,NM,1,1
20200326,NM,1,0
20200327,NM,1,0
20200328,NM,1,0
20200329,NM,2,1
20200330,NM,2,0
20200331,NM,4,2
20200401,NM,5,1
20200402,NM,6,1
20200403,NM,7,1
20200404,NM,10,3
20200405,NM,11,1
20200406,NM,12,1
20200407,NM,12,0
20200408,NM,13,1
20200409,NM,16,3
20200410,NM,19,3
20200411,NM,19,0
20200412,NM,20,1
20200413,NM,26,6
20200414,NM,31,5
20200415,NM,36,5
20200416,NM,36,0
20200417,NM,44,8
20200418,NM,51,7
20200419,NM,53,2
20200420,NM,55,2
20200421,NM,58,3
20200422,NM,65,7
20200423,NM,71,6
20200424,NM,78,7
20200425,NM,84,6
20200426,NM,93,9
20200427,NM,99,6
20200428,NM,104,5
20200429,NM,110,6
20200430,NM,112,2
20200501,NM,123,11
20200502,NM,131,8
20200503,NM,139,8
20200504,NM,151,12
20200505,NM,156,5
20200506,NM,162,6
20200507,NM,169,7
20200508,NM,172,3
20200509,NM,181,9
20200510,NM,191,10
20200511,NM,200,9
20200512,NM,208,8
20200513,NM,219,11
20200514,NM,231,12
20200515,NM,242,11
20200516,NM,253,11
20200517,NM,259,6
20200518,NM,265,6
20200519,NM,270,5
20200520,NM,276,6
20200521,NM,283,7
20200522,NM,294,11
20200523,NM,302,8
20200524,NM,308,6
20200525,NM,317,9
20200526,NM,320,3
20200527,NM,325,5
20200528,NM,329,4
20200529,NM,335,6
20200530,NM,344,9
20200531,NM,351,7
20200601,NM,356,5
20200602,NM,362,6
20200603,NM,367,5
20200604,NM,375,8
20200605,NM,383,8
20200606,NM,387,4
20200607,NM,392,5
20200608,NM,396,4
20200609,NM,400,4
20200610,NM,404,4
20200611,NM,410,6
20200612,NM,426,16
20200613,NM,426,0
20200614,NM,431,5
20200615,NM,435,4
20200616,NM,440,5
20200617,NM,447,7
20200618,NM,452,5
20200619,NM,456,4
20200620,NM,464,8
20200621,NM,469,5
20200622,NM,469,0
20200623,NM,469,0
20200624,NM,476,7
20200625,NM,480,4
20200626,NM,485,5
20200627,NM,489,4
20200628,NM,491,2
20200629,NM,492,1
20200630,NM,493,1
20200701,NM,497,4
20200702,NM,500,3
20200703,NM,503,3
20200704,NM,511,8
20200705,NM,513,2
20200706,NM,513,0
20200707,NM,515,2
20200708,NM,519,4
20200709,NM,527,8
20200710,NM,533,6
20200711,NM,539,6
20200712,NM,543,4
20200713,NM,545,2
20200714,NM,548,3
20200715,NM,551,3
20200716,NM,557,6
20200717,NM,562,5
20200718,NM,565,3
20200719,NM,569,4
20200720,NM,571,2
20200721,NM,578,7
20200722,NM,588,10
20200723,NM,591,3
20200724,NM,596,5
20200725,NM,601,5
20200726,NM,607,6
20200727,NM,614,7
20200728,NM,619,5
20200729,NM,626,7
20200730,NM,632,6
20200731,NM,635,3
20200801,NM,642,7
20200802,NM,651,9
20200803,NM,654,3
20200804,NM,655,1
20200805,NM,658,3
20200806,NM,667,9
20200305,NV,0,-667
20200306,NV,0,0
20200307,NV,0,0
20200308,NV,0,0
20200309,NV,0,0
20200310,NV,0,0
20200311,NV,0,0
20200312,NV,0,0
20200313,NV,0,0
20200314,NV,0,0
20200315,NV,1,1
20200316,NV,1,0
20200317,NV,1,0
20200318,NV,2,1
20200319,NV,3,1
20200320,NV,3,0
20200321,NV,5,2
20200322,NV,7,2
20200323,NV,8,1
20200324,NV,13,5
20200325,NV,13,0
20200326,NV,17,4
20200327,NV,21,4
20200328,NV,25,4
20200329,NV,28,3
20200330,NV,32,4
20200331,NV,37,5
20200401,NV,45,8
20200402,NV,51,6
20200403,NV,59,8
20200404,NV,70,11
20200405,NV,76,6
20200406,NV,79,3
20200407,NV,91,12
20200408,NV,101,10
20200409,NV,110,9
20200410,NV,120,10
20200411,NV,125,5
20200412,NV,128,3
20200413,NV,133,5
20200414,NV,141,8
20200415,NV,150,9
20200416,NV,158,8
20200417,NV,162,4
20200418,NV,168,6
20200419,NV,172,4
20200420,NV,180,8
20200421,NV,193,13
20200422,NV,201,8
20200423,NV,210,9
20200424,NV,216,6
20200425,NV,229,13
20200426,NV,235,6
20200427,NV,245,10
20200428,NV,251,6
20200429,NV,257,6
20200430,NV,269,12
20200501,NV,277,8
20200502,NV,281,4
20200503,NV,287,6
20200504,NV,292,5
20200505,NV,297,5
20200506,NV,311,14
20200507,NV,320,9
20200508,NV,328,8
20200509,NV,334,6
20200510,NV,339,5
20200511,NV,344,5
20200512,NV,350,6
20200513,NV,355,5
20200514,NV,358,3
20200515,NV,368,10
20200516,NV,369,1
20200517,NV,375,6
20200518,NV,383,8
20200519,NV,390,7
20200520,NV,393,3
20200521,NV,397,4
20200522,NV,400,3
20200523,NV,404,4
20200524,NV,408,4
20200525,NV,410,2
20200526,NV,412,2
20200527,NV,416,4
20200528,NV,425,9
20200529,NV,435,10
20200530,NV,439,4
20200531,NV,444,5
20200601,NV,445,1
20200602,NV,452,7
20200603,NV,455,3
20200604,NV,460,5
20200605,NV,460,0
20200606,NV,463,3
20200607,NV,465,2
20200608,NV,469,4
20200609,NV,472,3
20200610,NV,474,2
20200611,NV,475,1
20200612,NV,475,0
20200613,NV,478,3
20200614,NV,479,1
20200615,NV,483,4
20200616,NV,485,2
20200617,NV,486,1
20200618,NV,489,3
20200619,NV,491,2
20200620,NV,491,0
20200621,NV,492,1
20200622,NV,492,0
20200623,NV,492,0
20200624,NV,494,2
20200625,NV,495,1
20200626,NV,498,3
20200627,NV,500,2
20200628,NV,500,0
20200629,NV,504,4
20200630,NV,507,3
20200701,NV,511,4
20200702,NV,525,14
20200703,NV,528,3
20200704,NV,530,2
20200705,NV,534,4
20200706,NV,537,3
20200707,NV,548,11
20200708,NV,553,5
20200709,NV,571,18
20200710,NV,579,8
20200711,NV,592,13
20200712,NV,593,1
20200713,NV,593,0
20200714,NV,612,19
20200715,NV,618,6
20200716,NV,626,8
20200717,NV,637,11
20200718,NV,646,9
20200719,NV,647,1
20200720,NV,648,1
20200721,NV,676,28
20200722,NV,704,28
20200723,NV,709,5
20200724,NV,722,13
20200725,NV,732,10
20200726,NV,734,2
20200727,NV,739,5
20200728,NV,759,20
20200729,NV,780,21
20200730,NV,801,21
20200731,NV,830,29
20200801,NV,832,2
20200802,NV,832,0
20200803,NV,847,15
20200804,NV,862,15
20200805,NV,890,28
20200806,NV,900,10
20200304,NY,,0
20200305,NY,,0
20200306,NY,,0
20200307,NY,,0
20200308,NY,,0
20200309,NY,,0
20200310,NY,,0
20200311,NY,,0
20200312,NY,,0
20200313,NY,,0
20200314,NY,,0
20200315,NY,3,3
20200316,NY,7,4
20200317,NY,7,0
20200318,NY,12,5
20200319,NY,12,0
20200320,NY,35,23
20200321,NY,44,9
20200322,NY,114,70
20200323,NY,114,0
20200324,NY,210,96
20200325,NY,285,75
20200326,NY,385,100
20200327,NY,519,134
20200328,NY,728,209
20200329,NY,965,237
20200330,NY,1218,253
20200331,NY,1550,332
20200401,NY,1941,391
20200402,NY,2373,432
20200403,NY,2935,562
20200404,NY,3565,630
20200405,NY,4159,594
20200406,NY,4758,599
20200407,NY,5489,731
20200408,NY,6268,779
20200409,NY,7067,799
20200410,NY,7844,777
20200411,NY,8627,783
20200412,NY,9385,758
20200413,NY,10056,671
20200414,NY,10834,778
20200415,NY,11586,752
20200416,NY,12192,606
20200417,NY,12822,630
20200418,NY,13362,540
20200419,NY,13869,507
20200420,NY,14347,478
20200421,NY,14828,481
20200422,NY,15302,474
20200423,NY,15740,438
20200424,NY,16162,422
20200425,NY,16599,437
20200426,NY,16966,367
20200427,NY,17303,337
20200428,NY,17638,335
20200429,NY,18015,377
20200430,NY,18321,306
20200501,NY,18610,289
20200502,NY,18909,299
20200503,NY,19189,280
20200504,NY,19415,226
20200505,NY,19645,230
20200506,NY,19877,232
20200507,NY,20828,951
20200508,NY,21045,217
20200509,NY,21271,226
20200510,NY,21478,207
20200511,NY,21640,162
20200512,NY,21845,205
20200513,NY,22013,168
20200514,NY,22170,157
20200515,NY,22304,134
20200516,NY,22478,174
20200517,NY,22619,141
20200518,NY,22729,110
20200519,NY,22843,114
20200520,NY,22976,133
20200521,NY,23083,107
20200522,NY,23195,112
20200523,NY,23282,87
20200524,NY,23391,109
20200525,NY,23488,97
20200526,NY,23564,76
20200527,NY,23643,79
20200528,NY,23722,79
20200529,NY,23780,58
20200530,NY,23848,68
20200531,NY,23905,57
20200601,NY,23959,54
20200602,NY,24023,64
20200603,NY,24079,56
20200604,NY,24133,54
20200605,NY,24175,42
20200606,NY,24212,37
20200607,NY,24259,47
20200608,NY,24299,40
20200609,NY,24348,49
20200610,NY,24404,56
20200611,NY,24442,38
20200612,NY,24495,53
20200613,NY,24527,32
20200614,NY,24551,24
20200615,NY,24579,28
20200616,NY,24608,29
20200617,NY,24629,21
20200618,NY,24661,32
20200619,NY,24686,25
20200620,NY,24710,24
20200621,NY,24725,15
20200622,NY,24739,14
20200623,NY,24766,27
20200624,NY,24782,16
20200625,NY,24800,18
20200626,NY,24814,14
20200627,NY,24830,16
20200628,NY,24835,5
20200629,NY,24842,7
20200630,NY,24855,13
20200701,NY,24866,11
20200702,NY,24877,11
20200703,NY,24885,8
20200704,NY,24896,11
20200705,NY,24904,8
20200706,NY,24913,9
20200707,NY,24924,11
20200708,NY,24944,20
20200709,NY,24959,15
20200710,NY,24968,9
20200711,NY,24974,6
20200712,NY,24979,5
20200713,NY,24989,10
20200714,NY,24994,5
20200715,NY,25003,9
20200716,NY,25014,11
20200717,NY,25024,10
20200718,NY,25035,11
20200719,NY,25048,13
20200720,NY,25056,8
20200721,NY,25058,2
20200722,NY,25068,10
20200723,NY,25081,13
20200724,NY,25090,9
20200725,NY,25103,13
20200726,NY,25106,3
20200727,NY,25117,11
20200728,NY,25126,9
20200729,NY,25132,6
20200730,NY,25145,13
20200731,NY,25150,5
20200801,NY,25164,14
20200802,NY,25170,6
20200803,NY,25172,2
20200804,NY,25175,3
20200805,NY,25179,4
20200806,NY,25185,6
20200305,OH,,-25185
20200306,OH,,0
20200307,OH,,0
20200308,OH,,0
20200309,OH,,0
20200310,OH,,0
20200311,OH,,0
20200312,OH,,0
20200313,OH,,0
20200314,OH,,0
20200315,OH,,0
20200316,OH,,0
20200317,OH,,0
20200318,OH,,0
20200319,OH,,0
20200320,OH,1,1
20200321,OH,3,2
20200322,OH,3,0
20200323,OH,6,3
20200324,OH,8,2
20200325,OH,10,2
20200326,OH,15,5
20200327,OH,19,4
20200328,OH,25,6
20200329,OH,29,4
20200330,OH,39,10
20200331,OH,55,16
20200401,OH,65,10
20200402,OH,81,16
20200403,OH,91,10
20200404,OH,102,11
20200405,OH,119,17
20200406,OH,142,23
20200407,OH,167,25
20200408,OH,193,26
20200409,OH,213,20
20200410,OH,231,18
20200411,OH,247,16
20200412,OH,253,6
20200413,OH,274,21
20200414,OH,324,50
20200415,OH,361,37
20200416,OH,389,28
20200417,OH,418,29
20200418,OH,451,33
20200419,OH,471,20
20200420,OH,509,38
20200421,OH,557,48
20200422,OH,610,53
20200423,OH,656,46
20200424,OH,690,34
20200425,OH,711,21
20200426,OH,728,17
20200427,OH,753,25
20200428,OH,799,46
20200429,OH,937,138
20200430,OH,975,38
20200501,OH,1002,27
20200502,OH,1021,19
20200503,OH,1038,17
20200504,OH,1056,18
20200505,OH,1135,79
20200506,OH,1225,90
20200507,OH,1271,46
20200508,OH,1306,35
20200509,OH,1331,25
20200510,OH,1341,10
20200511,OH,1357,16
20200512,OH,1436,79
20200513,OH,1483,47
20200514,OH,1534,51
20200515,OH,1581,47
20200516,OH,1610,29
20200517,OH,1625,15
20200518,OH,1657,32
20200519,OH,1720,63
20200520,OH,1781,61
20200521,OH,1836,55
20200522,OH,1872,36
20200523,OH,1956,84
20200524,OH,1969,13
20200525,OH,1987,18
20200526,OH,2002,15
20200527,OH,2044,42
20200528,OH,2098,54
20200529,OH,2131,33
20200530,OH,2149,18
20200531,OH,2155,6
20200601,OH,2206,51
20200602,OH,2258,52
20200603,OH,2299,41
20200604,OH,2339,40
20200605,OH,2355,16
20200606,OH,2370,15
20200607,OH,2377,7
20200608,OH,2404,27
20200609,OH,2421,17
20200610,OH,2457,36
20200611,OH,2490,33
20200612,OH,2508,18
20200613,OH,2554,46
20200614,OH,2557,3
20200615,OH,2573,16
20200616,OH,2597,24
20200617,OH,2611,14
20200618,OH,2633,22
20200619,OH,2667,34
20200620,OH,2697,30
20200621,OH,2700,3
20200622,OH,2704,4
20200623,OH,2735,31
20200624,OH,2755,20
20200625,OH,2772,17
20200626,OH,2788,16
20200627,OH,2804,16
20200628,OH,2807,3
20200629,OH,2818,11
20200630,OH,2863,45
20200701,OH,2876,13
20200702,OH,2903,27
20200703,OH,2903,0
20200704,OH,2907,4
20200705,OH,2911,4
20200706,OH,2927,16
20200707,OH,2970,43
20200708,OH,2991,21
20200709,OH,3006,15
20200710,OH,3032,26
20200711,OH,3036,4
20200712,OH,3058,22
20200713,OH,3064,6
20200714,OH,3069,5
20200715,OH,3075,6
20200716,OH,3103,28
20200717,OH,3112,9
20200718,OH,3132,20
20200719,OH,3174,42
20200720,OH,3189,15
20200721,OH,3219,30
20200722,OH,3235,16
20200723,OH,3256,21
20200724,OH,3297,41
20200725,OH,3297,0
20200726,OH,3307,10
20200727,OH,3344,37
20200728,OH,3382,38
20200729,OH,3422,40
20200730,OH,3442,20
20200731,OH,3489,47
20200801,OH,3515,26
20200802,OH,3529,14
20200803,OH,3539,10
20200804,OH,3570,31
20200805,OH,3596,26
20200806,OH,3618,22
20200307,OK,,-3618
20200308,OK,,0
20200309,OK,,0
20200310,OK,,0
20200311,OK,,0
20200312,OK,,0
20200313,OK,,0
20200314,OK,,0
20200315,OK,,0
20200316,OK,,0
20200317,OK,,0
20200318,OK,,0
20200319,OK,1,1
20200320,OK,1,0
20200321,OK,1,0
20200322,OK,2,1
20200323,OK,2,0
20200324,OK,3,1
20200325,OK,5,2
20200326,OK,7,2
20200327,OK,8,1
20200328,OK,15,7
20200329,OK,16,1
20200330,OK,17,1
20200331,OK,23,6
20200401,OK,30,7
20200402,OK,34,4
20200403,OK,38,4
20200404,OK,42,4
20200405,OK,46,4
20200406,OK,51,5
20200407,OK,67,16
20200408,OK,79,12
20200409,OK,80,1
20200410,OK,88,8
20200411,OK,94,6
20200412,OK,96,2
20200413,OK,99,3
20200414,OK,108,9
20200415,OK,123,15
20200416,OK,131,8
20200417,OK,136,5
20200418,OK,139,3
20200419,OK,140,1
20200420,OK,143,3
20200421,OK,164,21
20200422,OK,170,6
20200423,OK,179,9
20200424,OK,188,9
20200425,OK,194,6
20200426,OK,195,1
20200427,OK,197,2
20200428,OK,207,10
20200429,OK,214,7
20200430,OK,222,8
20200501,OK,230,8
20200502,OK,238,8
20200503,OK,238,0
20200504,OK,238,0
20200505,OK,247,9
20200506,OK,253,6
20200507,OK,260,7
20200508,OK,266,6
20200509,OK,270,4
20200510,OK,272,2
20200511,OK,274,2
20200512,OK,278,4
20200513,OK,278,0
20200514,OK,284,6
20200515,OK,285,1
20200516,OK,288,3
20200517,OK,288,0
20200518,OK,288,0
20200519,OK,294,6
20200520,OK,299,5
20200521,OK,304,5
20200522,OK,307,3
20200523,OK,311,4
20200524,OK,311,0
20200525,OK,313,2
20200526,OK,318,5
20200527,OK,322,4
20200528,OK,326,4
20200529,OK,329,3
20200530,OK,334,5
20200531,OK,334,0
20200601,OK,334,0
20200602,OK,339,5
20200603,OK,341,2
20200604,OK,344,3
20200605,OK,344,0
20200606,OK,345,1
20200607,OK,348,3
20200608,OK,348,0
20200609,OK,353,5
20200610,OK,355,2
20200611,OK,357,2
20200612,OK,359,2
20200613,OK,359,0
20200614,OK,359,0
20200615,OK,359,0
20200616,OK,363,4
20200617,OK,364,1
20200618,OK,366,2
20200619,OK,367,1
20200620,OK,368,1
20200621,OK,369,1
20200622,OK,369,0
20200623,OK,371,2
20200624,OK,372,1
20200625,OK,375,3
20200626,OK,377,2
20200627,OK,384,7
20200628,OK,385,1
20200629,OK,385,0
20200630,OK,387,2
20200701,OK,389,2
20200702,OK,395,6
20200703,OK,398,3
20200704,OK,398,0
20200705,OK,398,0
20200706,OK,399,1
20200707,OK,404,5
20200708,OK,407,3
20200709,OK,410,3
20200710,OK,416,6
20200711,OK,421,5
20200712,OK,422,1
20200713,OK,424,2
20200714,OK,428,4
20200715,OK,432,4
20200716,OK,438,6
20200717,OK,445,7
20200718,OK,451,6
20200719,OK,451,0
20200720,OK,452,1
20200721,OK,461,9
20200722,OK,474,13
20200723,OK,477,3
20200724,OK,484,7
20200725,OK,496,12
20200726,OK,496,0
20200727,OK,496,0
20200728,OK,509,13
20200729,OK,523,14
20200730,OK,536,13
20200731,OK,541,5
20200801,OK,549,8
20200802,OK,550,1
20200803,OK,551,1
20200804,OK,566,15
20200805,OK,583,17
20200806,OK,593,10
20200304,OR,,-593
20200305,OR,,0
20200306,OR,,0
20200307,OR,,0
20200308,OR,,0
20200309,OR,,0
20200310,OR,,0
20200311,OR,,0
20200312,OR,,0
20200313,OR,,0
20200314,OR,,0
20200315,OR,,0
20200316,OR,,0
20200317,OR,,0
20200318,OR,3,3
20200319,OR,3,0
20200320,OR,3,0
20200321,OR,3,0
20200322,OR,4,1
20200323,OR,5,1
20200324,OR,8,3
20200325,OR,8,0
20200326,OR,11,3
20200327,OR,12,1
20200328,OR,13,1
20200329,OR,13,0
20200330,OR,16,3
20200331,OR,18,2
20200401,OR,18,0
20200402,OR,21,3
20200403,OR,22,1
20200404,OR,26,4
20200405,OR,27,1
20200406,OR,27,0
20200407,OR,33,6
20200408,OR,33,0
20200409,OR,44,11
20200410,OR,44,0
20200411,OR,48,4
20200412,OR,52,4
20200413,OR,53,1
20200414,OR,55,2
20200415,OR,58,3
20200416,OR,64,6
20200417,OR,70,6
20200418,OR,72,2
20200419,OR,74,2
20200420,OR,75,1
20200421,OR,78,3
